# Developed by  NerWann module of the Wannier90 code.
# Total Transport distribution function (in SI units of m^2*C^3/S^3) vs energy in eV
# Content of the columns:
# Energy xxz xyz yyz xzz yzz zzz yxz zxz zyz
#   (if spin decomposition is required, 18 further columns are provided, with the 9
#    components of the TDFtot for the spin up, followed by those for the spin down)
   9.785140150      0.9419079552E+26  0.3756831171E+29 -0.8916063411E+25  0.3075188575E+29 -0.1745724043E+28 -0.1439180897E+26 -0.3735044088E+29 -0.3039324648E+29  0.1636867797E+28
   9.786140150      0.8047397521E+26  0.1585771903E+30 -0.1132980061E+26  0.3106988541E+29 -0.1839913423E+28 -0.1542329374E+26 -0.1583608514E+30 -0.3063877052E+29  0.1734105219E+28
   9.787140150      0.8988825300E+26  0.2798305679E+30 -0.2114581575E+26  0.3139783018E+29 -0.1937722144E+28 -0.1494967263E+26 -0.2795876974E+30 -0.3089183181E+29  0.1823842793E+28
   9.788140150      0.9552901502E+26  0.4013138960E+30 -0.3327892239E+26  0.3172571467E+29 -0.2036259538E+28 -0.1632863468E+26 -0.4010819366E+30 -0.3116244289E+29  0.1919763510E+28
   9.789140150      0.8162132482E+26  0.5230657591E+30 -0.4079740462E+26  0.3204799310E+29 -0.2131738643E+28 -0.2177868476E+26 -0.5228115694E+30 -0.3143352875E+29  0.2014729989E+28
   9.790140150      0.7526425899E+26  0.6450492686E+30 -0.5235153492E+26  0.3237772619E+29 -0.2227335916E+28 -0.2005480326E+26 -0.6448134988E+30 -0.3170891867E+29  0.2114167422E+28
   9.791140150      0.6846063289E+26  0.7672739321E+30 -0.6365704058E+26  0.3270552278E+29 -0.2326855094E+28 -0.2271959232E+26 -0.7670446702E+30 -0.3198988469E+29  0.2217631979E+28
   9.792140150      0.6187713346E+26  0.8896965639E+30 -0.7633529124E+26  0.3303031638E+29 -0.2425110606E+28 -0.2307084210E+26 -0.8894759548E+30 -0.3227600500E+29  0.2315875032E+28
   9.793140150      0.6775935119E+26  0.1012290712E+31 -0.9866233987E+26  0.3334908025E+29 -0.2522071052E+28 -0.1948432443E+26 -0.1012077140E+31 -0.3257333412E+29  0.2417531702E+28
   9.794140150      0.5411822118E+26  0.1135112896E+31 -0.9747421749E+26  0.3366583578E+29 -0.2618658338E+28 -0.1926664796E+26 -0.1134903861E+31 -0.3287397582E+29  0.2524204184E+28
   9.795140150      0.6700046865E+26  0.1258093767E+31 -0.1157153615E+27  0.3398171600E+29 -0.2716789511E+28 -0.1645471252E+26 -0.1257908039E+31 -0.3317011918E+29  0.2627770475E+28
   9.796140150      0.5829624295E+26  0.1381315934E+31 -0.1140938223E+27  0.3428987020E+29 -0.2813260832E+28 -0.1414534627E+26 -0.1381108274E+31 -0.3348493262E+29  0.2737475199E+28
   9.797140150      0.4401770427E+26  0.1504671767E+31 -0.1297222440E+27  0.3459540905E+29 -0.2911655743E+28 -0.1426568722E+26 -0.1504501888E+31 -0.3379595219E+29  0.2849139062E+28
   9.798140150      0.5387386221E+26  0.1628234899E+31 -0.1470509156E+27  0.3489650599E+29 -0.3009000489E+28 -0.1416446384E+26 -0.1628067003E+31 -0.3411771932E+29  0.2959198040E+28
   9.799140150      0.4738176792E+26  0.1752013752E+31 -0.1494513487E+27  0.3519335549E+29 -0.3109042318E+28 -0.1021612649E+26 -0.1751843060E+31 -0.3443897886E+29  0.3069188127E+28
   9.800140150      0.5668132694E+26  0.1875959180E+31 -0.1691380266E+27  0.3548415151E+29 -0.3211215584E+28 -0.7722092297E+25 -0.1875796525E+31 -0.3477194757E+29  0.3176691191E+28
   9.801140150      0.4688298577E+26  0.2000061921E+31 -0.1727875973E+27  0.3576438453E+29 -0.3306179696E+28 -0.3076681231E+25 -0.1999910318E+31 -0.3510590446E+29  0.3293317011E+28
   9.802140150      0.4501173102E+26  0.2124332638E+31 -0.1829316740E+27  0.3604757998E+29 -0.3407317731E+28 -0.3854882772E+25 -0.2124194779E+31 -0.3544437253E+29  0.3408644144E+28
   9.803140150      0.3585505318E+26  0.2248762202E+31 -0.1800086669E+27  0.3632858862E+29 -0.3508031284E+28 -0.2365874935E+25 -0.2248621158E+31 -0.3577233589E+29  0.3523980902E+28
   9.804140150      0.5074639441E+26  0.2373367879E+31 -0.1979316764E+27  0.3659819571E+29 -0.3613029391E+28 -0.1567281763E+25 -0.2373231601E+31 -0.3611560366E+29  0.3634533229E+28
   9.805140150      0.4238999008E+26  0.2498101793E+31 -0.1942490122E+27  0.3687837697E+29 -0.3709989315E+28  0.5288802285E+25 -0.2497987771E+31 -0.3645496494E+29  0.3753053946E+28
   9.806140150      0.4844849260E+26  0.2622977839E+31 -0.2007683236E+27  0.3713616267E+29 -0.3806641877E+28  0.9090576564E+25 -0.2622880835E+31 -0.3680304228E+29  0.3870435919E+28
   9.807140150      0.6346286469E+26  0.2747962658E+31 -0.2064089133E+27  0.3740392046E+29 -0.3915877981E+28  0.1316376097E+26 -0.2747855976E+31 -0.3714806512E+29  0.3985581450E+28
   9.808140150      0.7569136715E+26  0.2873089529E+31 -0.2142096795E+27  0.3766502852E+29 -0.4022272017E+28  0.1122281579E+26 -0.2873000746E+31 -0.3750250079E+29  0.4109931097E+28
   9.809140150      0.5950999747E+26  0.2998348183E+31 -0.1959981398E+27  0.3793780103E+29 -0.4121117943E+28  0.1685802544E+26 -0.2998268604E+31 -0.3784994986E+29  0.4229122802E+28
   9.810140150      0.6611096306E+26  0.3123701270E+31 -0.2030310324E+27  0.3819811814E+29 -0.4235061565E+28  0.1629937530E+26 -0.3123628860E+31 -0.3820347417E+29  0.4348553050E+28
   9.811140150      0.6703598512E+26  0.3249188627E+31 -0.1997922922E+27  0.3847015495E+29 -0.4342490542E+28  0.1489767056E+26 -0.3249101248E+31 -0.3856178652E+29  0.4471535632E+28
   9.812140150      0.7287482121E+26  0.3374766582E+31 -0.1998388501E+27  0.3873529376E+29 -0.4454260387E+28  0.1587945541E+26 -0.3374687714E+31 -0.3892692083E+29  0.4592705620E+28
   9.813140150      0.7289142141E+26  0.3500421310E+31 -0.1763374086E+27  0.3900392477E+29 -0.4572215470E+28  0.1883359597E+26 -0.3500347921E+31 -0.3928760724E+29  0.4711814099E+28
   9.814140150      0.8546895281E+26  0.3626160560E+31 -0.1748923539E+27  0.3928074585E+29 -0.4688263677E+28  0.2026161992E+26 -0.3626080557E+31 -0.3964731338E+29  0.4827403561E+28
   9.815140150      0.8864410861E+26  0.3751996995E+31 -0.1662095490E+27  0.3956239588E+29 -0.4802703673E+28  0.1785501056E+26 -0.3751890802E+31 -0.4001294498E+29  0.4949198847E+28
   9.816140150      0.8880331049E+26  0.3877877352E+31 -0.1618553525E+27  0.3985078313E+29 -0.4926300669E+28  0.1909685093E+26 -0.3877795125E+31 -0.4038038512E+29  0.5068411632E+28
   9.817140150      0.1105912423E+27  0.4003819509E+31 -0.1538286466E+27  0.4014336250E+29 -0.5049391909E+28  0.1837725534E+26 -0.4003744903E+31 -0.4074478686E+29  0.5183679391E+28
   9.818140150      0.1262569157E+27  0.4129783919E+31 -0.1548508581E+27  0.4044581445E+29 -0.5171147041E+28  0.1412705526E+26 -0.4129699627E+31 -0.4111372181E+29  0.5302385078E+28
   9.819140150      0.1429130114E+27  0.4255757885E+31 -0.1496293924E+27  0.4075030007E+29 -0.5304216335E+28  0.1821568513E+26 -0.4255655700E+31 -0.4147647942E+29  0.5415035412E+28
   9.820140150      0.1370471497E+27  0.4381765182E+31 -0.1170466341E+27  0.4106693803E+29 -0.5423745567E+28  0.2029623495E+26 -0.4381669399E+31 -0.4184553854E+29  0.5547306519E+28
   9.821140150      0.1392781467E+27  0.4507802879E+31 -0.1117803974E+27  0.4139614445E+29 -0.5548421282E+28  0.1249306515E+26 -0.4507683665E+31 -0.4221229058E+29  0.5672267923E+28
   9.822140150      0.1597910249E+27  0.4633907759E+31 -0.9948176419E+26  0.4172806265E+29 -0.5674328292E+28  0.1041266947E+26 -0.4633762239E+31 -0.4258717428E+29  0.5787629753E+28
   9.823140150      0.1487870260E+27  0.4760016924E+31 -0.7410673149E+26  0.4206972849E+29 -0.5797923292E+28  0.9109960284E+25 -0.4759858880E+31 -0.4295718425E+29  0.5914184627E+28
   9.824140150      0.1604631224E+27  0.4886152329E+31 -0.8454775545E+26  0.4242768377E+29 -0.5926297297E+28  0.5557483183E+25 -0.4885971805E+31 -0.4333198242E+29  0.6036687203E+28
   9.825140150      0.1691160768E+27  0.5012288117E+31 -0.6046276141E+26  0.4279409693E+29 -0.6067476358E+28  0.5806000842E+25 -0.5012091691E+31 -0.4369922554E+29  0.6152425877E+28
   9.826140150      0.1698456857E+27  0.5138434673E+31 -0.4242566226E+26  0.4316387493E+29 -0.6195364468E+28  0.5729519165E+25 -0.5138230263E+31 -0.4406933406E+29  0.6282624693E+28
   9.827140150      0.1861212154E+27  0.5264618457E+31 -0.4569573865E+26  0.4354513121E+29 -0.6328885375E+28  0.1813436189E+25 -0.5264390552E+31 -0.4444893309E+29  0.6402458009E+28
   9.828140150      0.1738620157E+27  0.5390796580E+31 -0.2638068722E+26  0.4394375304E+29 -0.6462138991E+28  0.5561051105E+24 -0.5390560682E+31 -0.4482069956E+29  0.6524840353E+28
   9.829140150      0.1881302017E+27  0.5517024615E+31 -0.1867741634E+26  0.4434988854E+29 -0.6586668582E+28  0.5091927927E+24 -0.5516774272E+31 -0.4518501812E+29  0.6646450981E+28
   9.830140150      0.1779330959E+27  0.5643289533E+31 -0.2239540982E+26  0.4475778527E+29 -0.6724831945E+28 -0.4744558278E+25 -0.5643009732E+31 -0.4556303740E+29  0.6757555319E+28
   9.831140150      0.2033666116E+27  0.5769548234E+31 -0.2952859126E+26  0.4517176460E+29 -0.6862760687E+28 -0.6331052628E+25 -0.5769282394E+31 -0.4593744849E+29  0.6871467476E+28
   9.832140150      0.1970119054E+27  0.5895925378E+31 -0.2527028796E+26  0.4559770695E+29 -0.7000968859E+28 -0.9993319178E+25 -0.5895632650E+31 -0.4631316812E+29  0.6993124275E+28
   9.833140150      0.1772662548E+27  0.6022339344E+31 -0.5831891046E+25  0.4602776745E+29 -0.7135331245E+28 -0.1240443320E+26 -0.6022042221E+31 -0.4668360271E+29  0.7114370880E+28
   9.834140150      0.1969506175E+27  0.6148796214E+31 -0.2261139038E+26  0.4647491683E+29 -0.7272307901E+28 -0.1389236776E+26 -0.6148505674E+31 -0.4705223474E+29  0.7233594590E+28
   9.835140150      0.1931912642E+27  0.6275352195E+31 -0.2128640578E+26  0.4689958185E+29 -0.7401075514E+28 -0.1264034144E+26 -0.6275061780E+31 -0.4742288406E+29  0.7347198046E+28
   9.836140150      0.1836336962E+27  0.6402021949E+31 -0.2679022880E+26  0.4733471006E+29 -0.7531559927E+28 -0.1306445845E+26 -0.6401711312E+31 -0.4779160701E+29  0.7464181906E+28
   9.837140150      0.1796926038E+27  0.6528792773E+31 -0.2896981369E+26  0.4778551409E+29 -0.7647141410E+28 -0.1609712615E+26 -0.6528483121E+31 -0.4816027528E+29  0.7580254394E+28
   9.838140150      0.1791004887E+27  0.6655728598E+31 -0.3484957920E+26  0.4822891603E+29 -0.7773747509E+28 -0.1124601748E+26 -0.6655423438E+31 -0.4852334696E+29  0.7691278935E+28
   9.839140150      0.1722162818E+27  0.6782864928E+31 -0.3920048020E+26  0.4868412593E+29 -0.7901083107E+28 -0.7028387050E+25 -0.6782558993E+31 -0.4886769062E+29  0.7804334129E+28
   9.840140150      0.1567250848E+27  0.6910203694E+31 -0.3741061950E+26  0.4912116832E+29 -0.8019574296E+28 -0.6062093812E+25 -0.6909885884E+31 -0.4922410797E+29  0.7919239403E+28
   9.841140150      0.1696697890E+27  0.7037794161E+31 -0.5866262875E+26  0.4956512718E+29 -0.8135021009E+28 -0.2754503013E+25 -0.7037473525E+31 -0.4958319266E+29  0.8028667393E+28
   9.842140150      0.1389109891E+27  0.7165638511E+31 -0.7090804844E+26  0.4999813138E+29 -0.8243775934E+28 -0.8727847315E+25 -0.7165317484E+31 -0.4993909320E+29  0.8139785547E+28
   9.843140150      0.1399205340E+27  0.7293817723E+31 -0.8596574356E+26  0.5042599524E+29 -0.8358712489E+28 -0.1196955744E+26 -0.7293500080E+31 -0.5028686896E+29  0.8249794831E+28
   9.844140150      0.1254939702E+27  0.7422307154E+31 -0.9949895258E+26  0.5084759935E+29 -0.8469126409E+28 -0.4394683590E+25 -0.7422007481E+31 -0.5062889668E+29  0.8359131361E+28
   9.845140150      0.1239025106E+27  0.7551153049E+31 -0.1180248508E+27  0.5126596605E+29 -0.8573284705E+28 -0.3777506539E+25 -0.7550853934E+31 -0.5097148844E+29  0.8465641276E+28
   9.846140150      0.1236326077E+27  0.7680420646E+31 -0.1360361498E+27  0.5166750343E+29 -0.8673504490E+28 -0.2459797607E+25 -0.7680155215E+31 -0.5130983256E+29  0.8575457414E+28
   9.847140150      0.1019807751E+27  0.7810186435E+31 -0.1351937541E+27  0.5206880683E+29 -0.8769635596E+28 -0.6511941811E+24 -0.7809920659E+31 -0.5163826063E+29  0.8669883105E+28
   9.848140150      0.9810155407E+26  0.7940419930E+31 -0.1531879415E+27  0.5244248000E+29 -0.8865792390E+28 -0.6620169717E+24 -0.7940196171E+31 -0.5196370552E+29  0.8773859611E+28
   9.849140150      0.8792036419E+26  0.8071260871E+31 -0.1762586389E+27  0.5281303176E+29 -0.8955571945E+28 -0.6053759165E+25 -0.8071049155E+31 -0.5228257275E+29  0.8873973959E+28
   9.850140150      0.7663090401E+26  0.8202638796E+31 -0.1869611478E+27  0.5317758639E+29 -0.9050172812E+28 -0.3544269570E+25 -0.8202459442E+31 -0.5259478903E+29  0.8969721433E+28
   9.851140150      0.7172352517E+26  0.8334618510E+31 -0.2150933935E+27  0.5353457037E+29 -0.9133884700E+28 -0.3448253482E+25 -0.8334473797E+31 -0.5290988051E+29  0.9075802915E+28
   9.852140150      0.5560253822E+26  0.8467292273E+31 -0.2129224010E+27  0.5386237183E+29 -0.9226153605E+28 -0.5038785857E+25 -0.8467171461E+31 -0.5321534692E+29  0.9176649278E+28
   9.853140150      0.5441630924E+26  0.8600703487E+31 -0.2223722867E+27  0.5419055757E+29 -0.9302471955E+28 -0.2658984553E+25 -0.8600637053E+31 -0.5350614211E+29  0.9268960279E+28
   9.854140150      0.4150470246E+26  0.8734969785E+31 -0.2347252982E+27  0.5448737849E+29 -0.9378164620E+28 -0.4184944803E+25 -0.8734890785E+31 -0.5379866346E+29  0.9351860383E+28
   9.855140150      0.3489336309E+26  0.8870025039E+31 -0.2406440641E+27  0.5477066028E+29 -0.9457972436E+28 -0.1193274345E+25 -0.8869977747E+31 -0.5407716043E+29  0.9431040000E+28
   9.856140150      0.4001093459E+26  0.9005968143E+31 -0.2462150235E+27  0.5504562870E+29 -0.9531298850E+28 -0.1168804719E+25 -0.9005940757E+31 -0.5436164691E+29  0.9520525295E+28
   9.857140150      0.2604442037E+26  0.9142824991E+31 -0.2473038777E+27  0.5530646411E+29 -0.9607093095E+28  0.4328973753E+25 -0.9142834779E+31 -0.5463278971E+29  0.9601848343E+28
   9.858140150      0.2328036578E+26  0.9280668683E+31 -0.2483109484E+27  0.5553632139E+29 -0.9672259692E+28  0.3717599119E+25 -0.9280733040E+31 -0.5489786026E+29  0.9683346682E+28
   9.859140150      0.1928204627E+26  0.9419595312E+31 -0.2427820344E+27  0.5575644014E+29 -0.9737478900E+28 -0.2397491827E+23 -0.9419648896E+31 -0.5515745299E+29  0.9760695722E+28
   9.860140150      0.3535930377E+25  0.9559556836E+31 -0.2320794770E+27  0.5596662085E+29 -0.9796397790E+28 -0.2074798875E+25 -0.9559665706E+31 -0.5540058219E+29  0.9838639763E+28
   9.861140150      0.7267053456E+25  0.9700641306E+31 -0.2385360195E+27  0.5616750740E+29 -0.9855904577E+28  0.2315677344E+24 -0.9700788207E+31 -0.5563351911E+29  0.9913760329E+28
   9.862140150      0.1650422918E+26  0.9842952980E+31 -0.2298839096E+27  0.5633098245E+29 -0.9910337282E+28  0.5350826896E+25 -0.9843075330E+31 -0.5587424319E+29  0.9987594740E+28
   9.863140150     -0.7706037038E+25  0.9986476129E+31 -0.2087175187E+27  0.5649351506E+29 -0.9968767997E+28  0.9575586102E+23 -0.9986633127E+31 -0.5609778912E+29  0.1006076058E+29
   9.864140150      0.1431519040E+26  0.1013123963E+32 -0.2074460442E+27  0.5663900884E+29 -0.1001806309E+29  0.9750764922E+24 -0.1013143009E+32 -0.5630621309E+29  0.1012495949E+29
   9.865140150      0.2117107722E+25  0.1027733244E+32 -0.1867535719E+27  0.5677266203E+29 -0.1007182911E+29 -0.1235580795E+24 -0.1027753271E+32 -0.5651213527E+29  0.1019522276E+29
   9.866140150     -0.8006641281E+24  0.1042480267E+32 -0.1782269813E+27  0.5689881337E+29 -0.1012033061E+29 -0.4424065180E+25 -0.1042503030E+32 -0.5669977935E+29  0.1025891352E+29
   9.867140150      0.1533025679E+26  0.1057375368E+32 -0.1695278555E+27  0.5699984392E+29 -0.1017768376E+29 -0.2258947569E+24 -0.1057396588E+32 -0.5687917482E+29  0.1031930241E+29
   9.868140150      0.1519197884E+26  0.1072421697E+32 -0.1518819839E+27  0.5708704153E+29 -0.1022905092E+29 -0.1009611954E+25 -0.1072440615E+32 -0.5706148602E+29  0.1037817819E+29
   9.869140150      0.4434149505E+25  0.1087612466E+32 -0.1120196108E+27  0.5718490820E+29 -0.1027554680E+29 -0.7902941425E+25 -0.1087635991E+32 -0.5722345904E+29  0.1043881871E+29
   9.870140150      0.1593851977E+25  0.1102960865E+32 -0.8913377890E+26  0.5726736834E+29 -0.1032075392E+29 -0.6205663012E+25 -0.1102986141E+32 -0.5736772643E+29  0.1049204446E+29
   9.871140150     -0.1103590829E+26  0.1118466190E+32 -0.7388477633E+26  0.5733294161E+29 -0.1036810503E+29 -0.2781110217E+25 -0.1118490346E+32 -0.5750490850E+29  0.1054706870E+29
   9.872140150     -0.3854657414E+25  0.1134133369E+32 -0.4688589477E+26  0.5739254203E+29 -0.1041505742E+29 -0.4289609112E+25 -0.1134157244E+32 -0.5762774537E+29  0.1060052508E+29
   9.873140150     -0.1382662216E+26  0.1149970891E+32 -0.1101646028E+26  0.5744175326E+29 -0.1045996501E+29 -0.5867288103E+25 -0.1149993955E+32 -0.5774386463E+29  0.1064679583E+29
   9.874140150      0.2006233503E+25  0.1165985922E+32 -0.6707965362E+25  0.5747581488E+29 -0.1050888985E+29 -0.6773598071E+25 -0.1166004396E+32 -0.5784961142E+29  0.1068607654E+29
   9.875140150     -0.2160803262E+24  0.1182173860E+32  0.2265952789E+26  0.5749654337E+29 -0.1055281353E+29 -0.1851733318E+25 -0.1182189575E+32 -0.5795426296E+29  0.1073548254E+29
   9.876140150      0.4427618988E+25  0.1198541789E+32  0.5008851679E+26  0.5751781939E+29 -0.1059181926E+29 -0.2901047764E+25 -0.1198559799E+32 -0.5803279795E+29  0.1078155665E+29
   9.877140150     -0.7716146563E+24  0.1215092156E+32  0.8744999286E+26  0.5754388122E+29 -0.1063965723E+29 -0.1499373253E+25 -0.1215105685E+32 -0.5809668309E+29  0.1082734909E+29
   9.878140150      0.1677755232E+26  0.1231821025E+32  0.9294352002E+26  0.5753989578E+29 -0.1068749910E+29  0.2420059586E+24 -0.1231833786E+32 -0.5814940901E+29  0.1085920500E+29
   9.879140150      0.1305770077E+26  0.1248744029E+32  0.1076233921E+27  0.5753420718E+29 -0.1072822747E+29  0.5208867171E+25 -0.1248752942E+32 -0.5818333485E+29  0.1089778222E+29
   9.880140150      0.7396880406E+25  0.1265857133E+32  0.1439137027E+27  0.5752259537E+29 -0.1077320735E+29  0.6119481451E+25 -0.1265864333E+32 -0.5820239829E+29  0.1094099499E+29
   9.881140150      0.6002490080E+25  0.1283165110E+32  0.1743682563E+27  0.5749122599E+29 -0.1082157065E+29  0.8069317904E+25 -0.1283167657E+32 -0.5821699015E+29  0.1097539299E+29
   9.882140150      0.5156477711E+25  0.1300667234E+32  0.1933242375E+27  0.5746329706E+29 -0.1086195271E+29  0.9347427557E+25 -0.1300669584E+32 -0.5820982803E+29  0.1099447474E+29
   9.883140150      0.5587632314E+25  0.1318370374E+32  0.1903651653E+27  0.5743325717E+29 -0.1091096440E+29  0.4935317710E+25 -0.1318366908E+32 -0.5819541739E+29  0.1102565013E+29
   9.884140150     -0.2778328662E+24  0.1336270418E+32  0.2201179985E+27  0.5739011827E+29 -0.1094090037E+29  0.9546785441E+25 -0.1336266155E+32 -0.5815017565E+29  0.1106830105E+29
   9.885140150     -0.1834511852E+25  0.1354369572E+32  0.2201164987E+27  0.5733984869E+29 -0.1098381487E+29  0.9030883574E+25 -0.1354366463E+32 -0.5809785564E+29  0.1109512786E+29
   9.886140150     -0.3011177377E+25  0.1372679547E+32  0.2446684629E+27  0.5728160735E+29 -0.1102865029E+29  0.1880148531E+26 -0.1372670685E+32 -0.5803013257E+29  0.1111715251E+29
   9.887140150     -0.2036532917E+26  0.1391195465E+32  0.2623261721E+27  0.5721575090E+29 -0.1106381042E+29  0.1299662696E+26 -0.1391186700E+32 -0.5793560491E+29  0.1114196958E+29
   9.888140150     -0.1208143421E+26  0.1409925294E+32  0.2438905539E+27  0.5713226148E+29 -0.1110513473E+29  0.1206205799E+26 -0.1409911490E+32 -0.5783064449E+29  0.1115929604E+29
   9.889140150     -0.4153683655E+26  0.1428857195E+32  0.2488265284E+27  0.5704555825E+29 -0.1113986472E+29  0.6100574386E+25 -0.1428844178E+32 -0.5770316803E+29  0.1118614334E+29
   9.890140150     -0.4693395934E+26  0.1448002795E+32  0.2547140284E+27  0.5694477005E+29 -0.1118342783E+29  0.4724985432E+25 -0.1447990802E+32 -0.5756463960E+29  0.1120836927E+29
   9.891140150     -0.4435689899E+26  0.1467362230E+32  0.2709937178E+27  0.5683273061E+29 -0.1122055962E+29  0.1997490253E+25 -0.1467347847E+32 -0.5740609105E+29  0.1123230996E+29
   9.892140150     -0.4006730511E+26  0.1486933341E+32  0.2428127387E+27  0.5670100190E+29 -0.1125754897E+29  0.8340513108E+25 -0.1486920103E+32 -0.5722198094E+29  0.1124282531E+29
   9.893140150     -0.4748911001E+26  0.1506720620E+32  0.2221548624E+27  0.5656080491E+29 -0.1127963965E+29  0.9270749263E+25 -0.1506706437E+32 -0.5701923697E+29  0.1126473764E+29
   9.894140150     -0.6788749866E+26  0.1526723453E+32  0.2453973041E+27  0.5639711451E+29 -0.1130140784E+29  0.9466354267E+25 -0.1526709816E+32 -0.5680561844E+29  0.1128225770E+29
   9.895140150     -0.7225045717E+26  0.1546944658E+32  0.1997758137E+27  0.5622356703E+29 -0.1133139705E+29  0.1765048072E+25 -0.1546930225E+32 -0.5657736972E+29  0.1130397576E+29
   9.896140150     -0.8133230475E+26  0.1567381965E+32  0.2057314578E+27  0.5603528644E+29 -0.1135219674E+29 -0.2283100459E+25 -0.1567365891E+32 -0.5631861245E+29  0.1131580880E+29
   9.897140150     -0.8416701131E+26  0.1588030767E+32  0.2035128554E+27  0.5581837233E+29 -0.1138531242E+29  0.5345990427E+25 -0.1588017390E+32 -0.5603491788E+29  0.1132369552E+29
   9.898140150     -0.9585120200E+26  0.1608897268E+32  0.1969021307E+27  0.5558474625E+29 -0.1139114281E+29  0.3128694045E+25 -0.1608885465E+32 -0.5573729726E+29  0.1133814006E+29
   9.899140150     -0.1243893724E+27  0.1629983566E+32  0.1702899706E+27  0.5532756817E+29 -0.1141370820E+29 -0.8308309093E+25 -0.1629971953E+32 -0.5543427421E+29  0.1135283169E+29
   9.900140150     -0.1302799464E+27  0.1651286736E+32  0.1712927810E+27  0.5506489840E+29 -0.1143437658E+29 -0.5905769797E+25 -0.1651279941E+32 -0.5508614113E+29  0.1136768630E+29
   9.901140150     -0.1449716045E+27  0.1672815371E+32  0.1741378453E+27  0.5475208948E+29 -0.1146450205E+29 -0.4577719003E+25 -0.1672809814E+32 -0.5472749389E+29  0.1137421617E+29
   9.902140150     -0.1319652994E+27  0.1694563611E+32  0.1442561864E+27  0.5443086161E+29 -0.1147969392E+29 -0.5381193903E+25 -0.1694559727E+32 -0.5434626361E+29  0.1137071718E+29
   9.903140150     -0.1489138433E+27  0.1716520832E+32  0.1163523969E+27  0.5408951230E+29 -0.1148961338E+29 -0.1089779603E+26 -0.1716528101E+32 -0.5393989331E+29  0.1138606563E+29
   9.904140150     -0.1380955239E+27  0.1738702502E+32  0.9756910155E+26  0.5370904984E+29 -0.1150331283E+29 -0.9294128192E+25 -0.1738711812E+32 -0.5352183584E+29  0.1138876816E+29
   9.905140150     -0.1483442664E+27  0.1761101784E+32  0.7024326507E+26  0.5332013180E+29 -0.1151254927E+29 -0.1028648499E+26 -0.1761113463E+32 -0.5307224571E+29  0.1139330221E+29
   9.906140150     -0.1570399324E+27  0.1783712134E+32  0.6762793193E+26  0.5289650034E+29 -0.1151293290E+29 -0.7930738102E+25 -0.1783730762E+32 -0.5259801135E+29  0.1139615134E+29
   9.907140150     -0.1734509519E+27  0.1806533678E+32  0.5304378815E+26  0.5244677282E+29 -0.1151439497E+29 -0.8271840695E+25 -0.1806556670E+32 -0.5211196283E+29  0.1140569865E+29
   9.908140150     -0.1866279458E+27  0.1829571646E+32  0.5517938133E+26  0.5196975959E+29 -0.1151171954E+29 -0.9684519686E+25 -0.1829600038E+32 -0.5160578156E+29  0.1140919339E+29
   9.909140150     -0.1826275337E+27  0.1852824990E+32  0.2946922736E+26  0.5147691699E+29 -0.1151026188E+29 -0.1160718207E+26 -0.1852857566E+32 -0.5106617858E+29  0.1140527667E+29
   9.910140150     -0.1948011178E+27  0.1876291452E+32  0.2260327042E+26  0.5094577716E+29 -0.1151596711E+29 -0.9176466647E+25 -0.1876327524E+32 -0.5050906082E+29  0.1139924544E+29
   9.911140150     -0.2006576838E+27  0.1899969104E+32  0.4498908449E+25  0.5037986963E+29 -0.1151197494E+29 -0.4501336424E+25 -0.1900009141E+32 -0.4993169284E+29  0.1139757123E+29
   9.912140150     -0.2141043441E+27  0.1923858982E+32  0.8566933338E+25  0.4979065764E+29 -0.1149860050E+29 -0.6927331447E+25 -0.1923904014E+32 -0.4932867449E+29  0.1140318169E+29
   9.913140150     -0.2083014850E+27  0.1947957219E+32  0.3127412889E+24  0.4917350276E+29 -0.1149448300E+29 -0.1008447025E+26 -0.1948007139E+32 -0.4870003386E+29  0.1141278353E+29
   9.914140150     -0.2119450638E+27  0.1972263168E+32 -0.1332331365E+26  0.4853205439E+29 -0.1148411338E+29 -0.8838240190E+25 -0.1972318427E+32 -0.4805063835E+29  0.1141157351E+29
   9.915140150     -0.2135669565E+27  0.1996773385E+32 -0.1614716705E+26  0.4785264634E+29 -0.1146524664E+29 -0.6973130228E+25 -0.1996835164E+32 -0.4738492934E+29  0.1140214788E+29
   9.916140150     -0.2358869703E+27  0.2021488880E+32 -0.3648332237E+25  0.4714301718E+29 -0.1144756621E+29 -0.1099879413E+26 -0.2021547486E+32 -0.4670327073E+29  0.1140990162E+29
   9.917140150     -0.2091682154E+27  0.2046401760E+32 -0.2511873109E+26  0.4641838778E+29 -0.1143792723E+29 -0.1043474223E+26 -0.2046463412E+32 -0.4598487705E+29  0.1139908485E+29
   9.918140150     -0.2102935029E+27  0.2071512175E+32 -0.1010756995E+26  0.4565952870E+29 -0.1141207463E+29 -0.7046218010E+25 -0.2071575753E+32 -0.4525965221E+29  0.1139744008E+29
   9.919140150     -0.2273759329E+27  0.2096812636E+32  0.7727111321E+25  0.4488568338E+29 -0.1138561450E+29 -0.3738830778E+25 -0.2096878921E+32 -0.4450150692E+29  0.1140317288E+29
   9.920140150     -0.2319318709E+27  0.2122310017E+32 -0.3136376685E+25  0.4408004508E+29 -0.1138083457E+29 -0.2964555671E+25 -0.2122376644E+32 -0.4371425672E+29  0.1139967481E+29
