# Developed by  NerWann module of the Wannier90 code.
# Total Transport distribution function (in SI units of m^2*C^3/S^3) vs energy in eV
# Content of the columns:
# Energy xxz xyz yyz xzz yzz zzz yxz zxz zyz
#   (if spin decomposition is required, 18 further columns are provided, with the 9
#    components of the TDFtot for the spin up, followed by those for the spin down)
   7.122140150      0.1363359519E+17  0.1630900768E+14  0.1358344944E+17 -0.6047764220E+13 -0.2595315885E+14  0.1781761943E+17  0.1630900768E+14 -0.6047764220E+13 -0.2595315885E+14
   7.123140150      0.1421943856E+17  0.1637119138E+14  0.1416953771E+17 -0.6022862955E+13 -0.2698166094E+14  0.1858592306E+17  0.1637119138E+14 -0.6022862955E+13 -0.2698166094E+14
   7.124140150      0.1483402466E+17  0.1897436070E+14  0.1477809055E+17 -0.4961313076E+13 -0.2771535317E+14  0.1938431561E+17  0.1897436070E+14 -0.4961313076E+13 -0.2771535317E+14
   7.125140150      0.1547548864E+17  0.1913557108E+14  0.1541553939E+17 -0.6615240026E+13 -0.3040750935E+14  0.2022318606E+17  0.1913557108E+14 -0.6615240026E+13 -0.3040750935E+14
   7.126140150      0.1613705433E+17  0.1776652222E+14  0.1607793796E+17 -0.5040984274E+13 -0.2881495785E+14  0.2109074611E+17  0.1776652222E+14 -0.5040984274E+13 -0.2881495785E+14
   7.127140150      0.1682589575E+17  0.1788935394E+14  0.1676590346E+17 -0.6391735323E+13 -0.3052784240E+14  0.2199340955E+17  0.1788935394E+14 -0.6391735323E+13 -0.3052784240E+14
   7.128140150      0.1755085496E+17  0.1955440783E+14  0.1748604844E+17 -0.6528431151E+13 -0.3282359418E+14  0.2293711227E+17  0.1955440783E+14 -0.6528431151E+13 -0.3282359418E+14
   7.129140150      0.1830276236E+17  0.1965863843E+14  0.1823488535E+17 -0.6866719330E+13 -0.3349201611E+14  0.2391727786E+17  0.1965863843E+14 -0.6866719330E+13 -0.3349201611E+14
   7.130140150      0.1908361402E+17  0.1978542411E+14  0.1901515148E+17 -0.6770859422E+13 -0.3490319979E+14  0.2493697653E+17  0.1978542411E+14 -0.6770859422E+13 -0.3490319979E+14
   7.131140150      0.1989834533E+17  0.2038923609E+14  0.1982514195E+17 -0.5689089903E+13 -0.3880181984E+14  0.2599856715E+17  0.2038923609E+14 -0.5689089903E+13 -0.3880181984E+14
   7.132140150      0.2074453162E+17  0.2296351187E+14  0.2067066652E+17 -0.8438025073E+13 -0.3861120793E+14  0.2710238331E+17  0.2296351187E+14 -0.8438025073E+13 -0.3861120793E+14
   7.133140150      0.2162921242E+17  0.2393885940E+14  0.2155155102E+17 -0.9343340444E+13 -0.3942885837E+14  0.2826120453E+17  0.2393885940E+14 -0.9343340444E+13 -0.3942885837E+14
   7.134140150      0.2254565387E+17  0.2436033317E+14  0.2246590499E+17 -0.6676270276E+13 -0.4032865088E+14  0.2946438740E+17  0.2436033317E+14 -0.6676270276E+13 -0.4032865088E+14
   7.135140150      0.2350637010E+17  0.2683830193E+14  0.2342141920E+17 -0.6682123603E+13 -0.4333434526E+14  0.3070741342E+17  0.2683830193E+14 -0.6682123603E+13 -0.4333434526E+14
   7.136140150      0.2450179587E+17  0.2658996977E+14  0.2441403002E+17 -0.6747730524E+13 -0.4421206102E+14  0.3200445319E+17  0.2658996977E+14 -0.6747730524E+13 -0.4421206102E+14
